序,產品代號,品名,單價,體積,廠牌,長,寬,高,種類,葷素,重量(g),"輸入格式(序,產品代碼+品名,單價,體積,種類)"
696,L5-58,《奧利奧》冰淇淋藍莓三明治餅乾(411g/盒),99,1470,奧利奧,21,5,14,餅乾_中西小點,葷食,411,696_L5-58《奧利奧》冰淇淋藍莓三明治餅乾(411g/盒)_99_1470_餅乾_中西小點
697,L5-59,《奧利奧》金奇三明治餅乾 隨手包 9入(264.6g/盒),79,1050,奧利奧,15,5,14,餅乾_中西小點,葷食,265,697_L5-59《奧利奧》金奇三明治餅乾 隨手包 9入(264.6g/盒)_79_1050_餅乾_中西小點
698,L5-60,《奧利奧》威化夾心酥量販包-巧克力(260g/盒),79,1656,奧利奧,16,4.5,23,餅乾_中西小點,葷食,260,698_L5-60《奧利奧》威化夾心酥量販包-巧克力(260g/盒)_79_1656_餅乾_中西小點
699,L5-61,《奧利奧》威化夾心酥量販包-香草(260g/盒),79,1656,奧利奧,16,4.5,23,餅乾_中西小點,葷食,260,699_L5-61《奧利奧》威化夾心酥量販包-香草(260g/盒)_79_1656_餅乾_中西小點
700,L5-62,《奧利奧》美味雙心巧克力三明治餅乾(411g/盒),93,1317.5,奧利奧,15.5,5,17,餅乾_中西小點,葷食,411,700_L5-62《奧利奧》美味雙心巧克力三明治餅乾(411g/盒)_93_1317.5_餅乾_中西小點
701,L5-63,《奧利奧》香草三明治餅乾(411g/盒),89,1317.5,奧利奧,15.5,5,17,餅乾_中西小點,素食,411,701_L5-63《奧利奧》香草三明治餅乾(411g/盒)_89_1317.5_餅乾_中西小點
702,L5-64,《奧利奧》草莓夾心三明治餅乾(411g/盒),93,1317.5,奧利奧,15.5,5,17,餅乾_中西小點,葷食,411,702_L5-64《奧利奧》草莓夾心三明治餅乾(411g/盒)_93_1317.5_餅乾_中西小點
703,L5-65,《奧利奧》清甜夾心 隨手包 9入(264.6g/盒),79,1050,奧利奧,15,5,14,餅乾_中西小點,葷食,265,703_L5-65《奧利奧》清甜夾心 隨手包 9入(264.6g/盒)_79_1050_餅乾_中西小點
704,L5-66,《奧利奧》奧利奧三明治草莓隨手包 9入(264.6g/盒),79,1050,奧利奧,15,5,14,餅乾_中西小點,葷食,265,704_L5-66《奧利奧》奧利奧三明治草莓隨手包 9入(264.6g/盒)_79_1050_餅乾_中西小點
709,L5-71,《義美》美味薄餅夾心-檸檬風味(144公克/盒),52,1518,義美,23,6,11,餅乾_中西小點,葷食,144,709_L5-71《義美》美味薄餅夾心-檸檬風味(144公克/盒)_52_1518_餅乾_中西小點
715,L5-77,《義美》檸檬夾心酥(400g/包),85,2760,義美,23,5,24,餅乾_中西小點,葷食,400,715_L5-77《義美》檸檬夾心酥(400g/包)_85_2760_餅乾_中西小點
716,L5-78,《優龍》ACE夾心餅乾-起司(125公克/盒),50,1382.98,優龍,23.5,5.5,10.7,餅乾_中西小點,葷食,125,716_L5-78《優龍》ACE夾心餅乾-起司(125公克/盒)_50_1382.975_餅乾_中西小點
717,L5-79,《優龍》ACE提拉米蘇夾心餅乾(125g/盒),50,1382.98,優龍,23.5,5.5,10.7,餅乾_中西小點,葷食,125,717_L5-79《優龍》ACE提拉米蘇夾心餅乾(125g/盒)_50_1382.975_餅乾_中西小點
727,L5-89,《乖乖》孔雀捲心餅-阿薩姆奶茶(63公克x3包 / 盒),59,2281.5,乖乖,19.5,9,13,餅乾_中西小點,葷食,189,727_L5-89《乖乖》孔雀捲心餅-阿薩姆奶茶(63公克x3包 / 盒)_59_2281.5_餅乾_中西小點
728,L5-90,《義美》草莓鮮乳卷(215g/盒),78,2178,義美,16.5,6,22,餅乾_中西小點,葷食,215,728_L5-90《義美》草莓鮮乳卷(215g/盒)_78_2178_餅乾_中西小點
730,L5-92,《盛香珍》捲心酥草莓(200g/盒),59,2150.5,盛香珍,5.5,17,23,餅乾_中西小點,葷食,200,730_L5-92《盛香珍》捲心酥草莓(200g/盒)_59_2150.5_餅乾_中西小點
731,L5-93,《義美》巧克力卷量販盒-法式布丁(273g/盒),79,2762.5,義美,6.5,17,25,餅乾_中西小點,葷食,273,731_L5-93《義美》巧克力卷量販盒-法式布丁(273g/盒)_79_2762.5_餅乾_中西小點
732,L5-94,《乖乖》孔雀捲心餅-巧克力(63gx3包/盒),56,2281.5,乖乖,19.5,9,13,餅乾_中西小點,葷食,189,732_L5-94《乖乖》孔雀捲心餅-巧克力(63gx3包/盒)_56_2281.5_餅乾_中西小點
734,L5-96,《乖乖》孔雀捲心餅-咖啡(63gx3包/盒),56,2281.5,乖乖,19.5,9,13,餅乾_中西小點,葷食,189,734_L5-96《乖乖》孔雀捲心餅-咖啡(63gx3包/盒)_56_2281.5_餅乾_中西小點
735,L5-97,《盛香珍》拿鐵咖啡脆捲(210g/盒),72,2793,盛香珍,19,6,24.5,餅乾_中西小點,葷食,210,735_L5-97《盛香珍》拿鐵咖啡脆捲(210g/盒)_72_2793_餅乾_中西小點
736,L5-98,《喜年來》原味蛋捲分享包(128g/盒),42,1575,喜年來,12.5,6,21,餅乾_中西小點,葷食,128,736_L5-98《喜年來》原味蛋捲分享包(128g/盒)_42_1575_餅乾_中西小點
737,L5-99,《義美》奶油蛋卷(180g/盒),79,2530,義美,23,5.5,20,餅乾_中西小點,葷食,180,737_L5-99《義美》奶油蛋卷(180g/盒)_79_2530_餅乾_中西小點
742,L5-104,《喜年來》原味蛋捲經濟包(192g/盒),69,2231.25,喜年來,12.5,8.5,21,餅乾_中西小點,葷食,192,742_L5-104《喜年來》原味蛋捲經濟包(192g/盒)_69_2231.25_餅乾_中西小點
745,L5-107,《義美》原味蛋卷(180g/盒),79,2530,義美,23,5.5,20,餅乾_中西小點,葷食,180,745_L5-107《義美》原味蛋卷(180g/盒)_79_2530_餅乾_中西小點
746,L5-108,《義美》芝麻蛋卷(180g/盒),79,2530,義美,23,5.5,20,餅乾_中西小點,葷食,180,746_L5-108《義美》芝麻蛋卷(180g/盒)_79_2530_餅乾_中西小點
749,L5-111,《義美》煎餅量販盒-芝麻(231g/盒),65,2762.5,義美,17,6.5,25,餅乾_中西小點,葷食,231,749_L5-111《義美》煎餅量販盒-芝麻(231g/盒)_65_2762.5_餅乾_中西小點
753,L5-115,《義美》狀元煎餅(256g/盒),64,2762.5,義美,17,6.5,25,餅乾_中西小點,葷食,256,753_L5-115《義美》狀元煎餅(256g/盒)_64_2762.5_餅乾_中西小點
754,L5-116,《義美》煎餅量販盒-杏仁(240g/盒),65,2762.5,義美,17,6.5,25,餅乾_中西小點,葷食,240,754_L5-116《義美》煎餅量販盒-杏仁(240g/盒)_65_2762.5_餅乾_中西小點
755,L5-117,《義美》煎餅量販盒-海苔(231g/盒),65,2762.5,義美,17,6.5,25,餅乾_中西小點,葷食,231,755_L5-117《義美》煎餅量販盒-海苔(231g/盒)_65_2762.5_餅乾_中西小點
756,L5-118,《義美》煎餅量販盒-牛奶(231g/盒),65,2762.5,義美,17,6.5,25,餅乾_中西小點,葷食,231,756_L5-118《義美》煎餅量販盒-牛奶(231g/盒)_65_2762.5_餅乾_中西小點
758,L5-120,《健康日誌》韓式泡菜脆餅(192g/包),49,1890,健康日誌,21,15,6,餅乾_中西小點,葷食,192,758_L5-120《健康日誌》韓式泡菜脆餅(192g/包)_49_1890_餅乾_中西小點
759,L5-121,《健康日誌》海苔洋芋脆餅(192g/袋),49,1890,健康日誌,21,15,6,餅乾_中西小點,素食,192,759_L5-121《健康日誌》海苔洋芋脆餅(192g/袋)_49_1890_餅乾_中西小點
760,L5-122,《健康日誌》法式蒜味脆餅(192g/袋),49,1890,健康日誌,21,15,6,餅乾_中西小點,葷食,192,760_L5-122《健康日誌》法式蒜味脆餅(192g/袋)_49_1890_餅乾_中西小點
762,L5-124,《喜年來》蔬菜餅乾經濟包(150g/盒),59,3059,喜年來,23,7,19,餅乾_中西小點,葷食,150,762_L5-124《喜年來》蔬菜餅乾經濟包(150g/盒)_59_3059_餅乾_中西小點
763,L5-125,《福義軒》純鮮乳餅(200g/盒),79,2193.75,福義軒,15,7.5,19.5,餅乾_中西小點,葷食,200,763_L5-125《福義軒》純鮮乳餅(200g/盒)_79_2193.75_餅乾_中西小點
770,L5-132,《RITZ》麗滋餅乾家庭號(300g/盒),89,1732.5,RITZ麗滋,15,5.5,21,餅乾_中西小點,素食,300,770_L5-132《RITZ》麗滋餅乾家庭號(300g/盒)_89_1732.5_餅乾_中西小點
771,L5-133,《旺旺》一定要吃-輕辣(70g/盒),24,1237.5,旺旺,12.5,18,5.5,餅乾_中西小點,素食,70,771_L5-133《旺旺》一定要吃-輕辣(70g/盒)_24_1237.5_餅乾_中西小點
772,L5-134,《旺旺》一定要吃-原味(70g),25,1237.5,旺旺,12.5,18,5.5,餅乾_中西小點,素食,70,772_L5-134《旺旺》一定要吃-原味(70g)_25_1237.5_餅乾_中西小點
774,L5-136,《有田製?》乳幼米果-胡蘿蔔(60g/包),45,1568,有田製?,14,16,7,餅乾_中西小點,素食,60,774_L5-136《有田製?》乳幼米果-胡蘿蔔(60g/包)_45_1568_餅乾_中西小點
775,L5-137,《有田製?》蔬菜家族(60g/包),49,1568,有田製?,14,16,7,餅乾_中西小點,素食,60,775_L5-137《有田製?》蔬菜家族(60g/包)_49_1568_餅乾_中西小點
777,L5-139,《有田製?》乳幼米果(60g/包),49,1568,有田製?,14,16,7,餅乾_中西小點,素食,60,777_L5-139《有田製?》乳幼米果(60g/包)_49_1568_餅乾_中西小點
