序,產品代號,品名,單價,體積,廠牌,長,寬,高,種類,葷素,重量(g),"輸入格式(序,產品代碼+品名,單價,體積,種類)"
265,I1-9,《大茂》菜心(375g/瓶),45,549.25,大茂,6.5,6.5,13,罐頭_瓜,素食,634,265_I1-9《大茂》菜心(375g/瓶)_45_549.25_罐頭_瓜
266,I1-10,《大茂》幼條瓜(375g/瓶),45,549.25,大茂,6.5,6.5,13,罐頭_瓜,素食,634,266_I1-10《大茂》幼條瓜(375g/瓶)_45_549.25_罐頭_瓜
267,I1-11,《金蘭》香菇素瓜仔肉(370g瓶),45,549.25,金蘭,6.5,6.5,13,罐頭_瓜,素食,370,267_I1-11《金蘭》香菇素瓜仔肉(370g瓶)_45_549.25_罐頭_瓜
269,I1-13,《金蘭》脆瓜(396g瓶),35,549.25,金蘭,6.5,6.5,13,罐頭_瓜,素食,396,269_I1-13《金蘭》脆瓜(396g瓶)_35_549.25_罐頭_瓜
270,I1-14,《飯友》素瓜仔肉(150g罐),26,289,飯友,8.5,8.5,4,罐頭_瓜,素食,150,270_I1-14《飯友》素瓜仔肉(150g罐)_26_289_罐頭_瓜
271,I2-1,《同榮》豆鼓紅燒鰻(100g),32,220.5,同榮,10.5,7,3,罐頭_魚,葷食,100,271_I2-1《同榮》豆鼓紅燒鰻(100g)_32_220.5_罐頭_魚
272,I2-2,《同榮》紅燒鰻(一般蓋)(100g),32,220.5,同榮,10.5,7,3,罐頭_魚,葷食,100,272_I2-2《同榮》紅燒鰻(一般蓋)(100g)_32_220.5_罐頭_魚
281,I2-11,《老船長》紅燒鰻(辣味)(100g),36,225,老船長,10,7.5,3,罐頭_魚,葷食,100,281_I2-11《老船長》紅燒鰻(辣味)(100g)_36_225_罐頭_魚
282,I2-12,《老船長》紅燒鰻-易開罐(100g),34,225,老船長,10,7.5,3,罐頭_魚,葷食,100,282_I2-12《老船長》紅燒鰻-易開罐(100g)_34_225_罐頭_魚
283,I2-13,《老船長》豆鼓鰻-易開罐(100g),31,225,老船長,10,7.5,3,罐頭_魚,葷食,100,283_I2-13《老船長》豆鼓鰻-易開罐(100g)_31_225_罐頭_魚
286,I2-16,《台糖》紅燒饅(100g),33,225,台糖,10,7.5,3,罐頭_魚,葷食,100,286_I2-16《台糖》紅燒饅(100g)_33_225_罐頭_魚
287,I2-17,《紅鷹牌》日式蒲燒鰻(100g),39,225,紅鷹牌,10,7.5,3,罐頭_魚,葷食,100,287_I2-17《紅鷹牌》日式蒲燒鰻(100g)_39_225_罐頭_魚
288,I2-18,《紅鷹牌》紅燒鰻-易開罐(100g),38,225,紅鷹牌,10,7.5,3,罐頭_魚,葷食,100,288_I2-18《紅鷹牌》紅燒鰻-易開罐(100g)_38_225_罐頭_魚
291,I2-21,《遠洋》鮪魚片(110g),30,196.88,遠洋,7.5,7.5,3.5,罐頭_魚,葷食,110,291_I2-21《遠洋》鮪魚片(110g)_30_196.875_罐頭_魚
296,I2-26,《遠洋》鮪魚罐-水煮(90g),33,147.88,遠洋,6.5,6.5,3.5,罐頭_魚,葷食,90,296_I2-26《遠洋》鮪魚罐-水煮(90g)_33_147.875_罐頭_魚
297,I2-27,《遠洋》馬鈴薯鮪魚(110g),35,196.88,遠洋,7.5,7.5,3.5,罐頭_魚,葷食,110,297_I2-27《遠洋》馬鈴薯鮪魚(110g)_35_196.875_罐頭_魚
298,I2-28,《遠洋》脆筍鮪魚(175g),41,288,遠洋,8,8,4.5,罐頭_魚,葷食,175,298_I2-28《遠洋》脆筍鮪魚(175g)_41_288_罐頭_魚
301,I2-31,《紅鷹牌》海底雞(170g),51,225,紅鷹牌,7.5,7.5,4,罐頭_魚,葷食,170,301_I2-31《紅鷹牌》海底雞(170g)_51_225_罐頭_魚
304,I2-34,《東和》好媽媽鮮撈鮪魚片(150g),48,196.88,東和,7.5,7.5,3.5,罐頭_魚,葷食,150,304_I2-34《東和》好媽媽鮮撈鮪魚片(150g)_48_196.875_罐頭_魚
305,I2-35,《東和》好媽媽纖麗鮪魚片(150g),48,196.88,東和,7.5,7.5,3.5,罐頭_魚,葷食,150,305_I2-35《東和》好媽媽纖麗鮪魚片(150g)_48_196.875_罐頭_魚
306,I3-1,《大茂》幼筍(170g瓶),26,269.5,大茂,7,7,5.5,罐頭_筍菇,素食,170,306_I3-1《大茂》幼筍(170g瓶)_26_269.5_罐頭_筍菇
307,I3-2,《大茂》幼筍(350g瓶),42,549.25,大茂,6.5,6.5,13,罐頭_筍菇,素食,350,307_I3-2《大茂》幼筍(350g瓶)_42_549.25_罐頭_筍菇
309,I3-4,《金蘭》筍茸(340g瓶),45,549.25,金蘭,6.5,6.5,13,罐頭_筍菇,素食,340,309_I3-4《金蘭》筍茸(340g瓶)_45_549.25_罐頭_筍菇
311,I3-6,《飯友》珍菇(150g罐),23,289,飯友,8.5,8.5,4,罐頭_筍菇,素食,150,311_I3-6《飯友》珍菇(150g罐)_23_289_罐頭_筍菇
312,I3-7,《飯友》草菇(425g罐),30,646.88,飯友,7.5,7.5,11.5,罐頭_筍菇,素食,425,312_I3-7《飯友》草菇(425g罐)_30_646.875_罐頭_筍菇
313,I4-1,《台糖》安心豚豬肉醬-五香(160g*3罐/組),128,867,台糖,25.5,8.5,4,罐頭_肉醬_多入裝,葷食,480,313_I4-1《台糖》安心豚豬肉醬-五香(160g*3罐/組)_128_867_罐頭_肉醬_多入裝
314,I4-2,《台糖》安心豚豬肉醬-香辣(160g*3罐/組),128,867,台糖,25.5,8.5,4,罐頭_肉醬_多入裝,葷食,480,314_I4-2《台糖》安心豚豬肉醬-香辣(160g*3罐/組)_128_867_罐頭_肉醬_多入裝
316,I4-4,《統一》肉燥風味醬(737g/罐),195,4356,統一,33,11,12,罐頭_肉醬_多入裝,葷食,737,316_I4-4《統一》肉燥風味醬(737g/罐)_195_4356_罐頭_肉醬_多入裝
318,I4-6,《新東陽》辣味肉醬(160g*3罐/組),110,843.75,新東陽,22.5,7.5,5,罐頭_肉醬_多入裝,葷食,480,318_I4-6《新東陽》辣味肉醬(160g*3罐/組)_110_843.75_罐頭_肉醬_多入裝
319,I4-7,《遠洋》嘉義雞肉飯料(110g*3罐/組),93,590.63,遠洋,22.5,7.5,3.5,罐頭_肉醬_多入裝,葷食,330,319_I4-7《遠洋》嘉義雞肉飯料(110g*3罐/組)_93_590.625_罐頭_肉醬_多入裝
321,I5-1,《大茂》大土豆麵筋(170g*3罐),69,808.5,大茂,21,7,5.5,罐頭_麵筋_多入裝,素食,510,321_I5-1《大茂》大土豆麵筋(170g*3罐)_69_808.5_罐頭_麵筋_多入裝
322,I5-2,《金蘭》花生麵筋(380g*2 瓶/組),99,1098.5,金蘭,13,6.5,13,罐頭_麵筋_多入裝,素食,760,322_I5-2《金蘭》花生麵筋(380g*2 瓶/組)_99_1098.5_罐頭_麵筋_多入裝
324,I5-4,《青葉》土豆麵筋(170g*3罐/組),55,539,青葉,14,7,5.5,罐頭_麵筋_多入裝,素食,510,324_I5-4《青葉》土豆麵筋(170g*3罐/組)_55_539_罐頭_麵筋_多入裝
325,I5-5,《青葉》超Ｑ麵筋(170g*3罐/組),55,539,青葉,14,7,5.5,罐頭_麵筋_多入裝,素食,510,325_I5-5《青葉》超Ｑ麵筋(170g*3罐/組)_55_539_罐頭_麵筋_多入裝
327,I5-7,《飯友》金菇麵筋(150g*3),69,867,飯友,25.5,8.5,4,罐頭_麵筋_多入裝,素食,450,327_I5-7《飯友》金菇麵筋(150g*3)_69_867_罐頭_麵筋_多入裝
328,I5-8,《飯友》飯友開味三寶(150g*3罐/組),70,867,飯友,25.5,8.5,4,罐頭_麵筋_多入裝,素食,450,328_I5-8《飯友》飯友開味三寶(150g*3罐/組)_70_867_罐頭_麵筋_多入裝
329,I5-9,《愛之味》土豆麵筋(170g*3罐/組),95,1176,愛之味,21,7,8,罐頭_麵筋_多入裝,素食,510,329_I5-9《愛之味》土豆麵筋(170g*3罐/組)_95_1176_罐頭_麵筋_多入裝
330,J1-1,《大西洋》蘋果西打(2000ml罐),40,3569.5,大西洋,11,11,29.5,飲料_汽水_家庭號,素食,2000,330_J1-1《大西洋》蘋果西打(2000ml罐)_40_3569.5_飲料_汽水_家庭號
331,J1-2,《可口可樂》原味(2000ml罐),41,3000,可口可樂,10,10,30,飲料_汽水_家庭號,素食,2000,331_J1-2《可口可樂》原味(2000ml罐)_41_3000_飲料_汽水_家庭號
332,J1-3,《可口可樂》Zero(2000ml罐),41,3000,可口可樂,10,10,30,飲料_汽水_家庭號,素食,2000,332_J1-3《可口可樂》Zero(2000ml罐)_41_3000_飲料_汽水_家庭號
333,J1-4,《可口可樂》香草(2000ml罐),41,3000,可口可樂,10,10,30,飲料_汽水_家庭號,素食,2000,333_J1-4《可口可樂》香草(2000ml罐)_41_3000_飲料_汽水_家庭號
337,J1-8,《金車》奧利多水(2000ml罐),34,3569.5,金車,11,11,29.5,飲料_汽水_家庭號,素食,2000,337_J1-8《金車》奧利多水(2000ml罐)_34_3569.5_飲料_汽水_家庭號
338,J1-9,《黑松》沙士(2000ml罐),42,3569.5,黑松,11,11,29.5,飲料_汽水_家庭號,素食,2000,338_J1-9《黑松》沙士(2000ml罐)_42_3569.5_飲料_汽水_家庭號
339,J1-10,《黑松》沙士-加鹽(2000ml罐),42,3569.5,黑松,11,11,29.5,飲料_汽水_家庭號,素食,2000,339_J1-10《黑松》沙士-加鹽(2000ml罐)_42_3569.5_飲料_汽水_家庭號
340,J1-11,《黑松》汽水(2000ml罐),42,3569.5,黑松,11,11,29.5,飲料_汽水_家庭號,素食,2000,340_J1-11《黑松》汽水(2000ml罐)_42_3569.5_飲料_汽水_家庭號
341,J1-12,《維大力》汽水(2000ml罐),37,3569.5,維大力,11,11,29.5,飲料_汽水_家庭號,素食,2000,341_J1-12《維大力》汽水(2000ml罐)_37_3569.5_飲料_汽水_家庭號
342,J1-13,《維他露P》汽水(2000ml罐),37,3569.5,維他露P,11,11,29.5,飲料_汽水_家庭號,素食,2000,342_J1-13《維他露P》汽水(2000ml罐)_37_3569.5_飲料_汽水_家庭號
343,J1-14,《古道》 百香綠茶 (2000ml/瓶),38,2700,真口味食品,10,9,30,飲料_汽水_家庭號,素食,2000,343_J1-14《古道》 百香綠茶 (2000ml/瓶)_38_2700_飲料_汽水_家庭號
344,J1-15,《古道》 綠茶-茉莉香 (2000ml/瓶),38,2700,真口味食品,10,9,30,飲料_汽水_家庭號,素食,2000,344_J1-15《古道》 綠茶-茉莉香 (2000ml/瓶)_38_2700_飲料_汽水_家庭號
345,J1-16,《古道》 梅子綠茶 (2000ml/瓶),35,2700,真口味食品,10,9,30,飲料_汽水_家庭號,素食,2000,345_J1-16《古道》 梅子綠茶 (2000ml/瓶)_35_2700_飲料_汽水_家庭號
346,J1-17,《悅氏》 日式綠茶-無糖 (2000ml/瓶),34,2422.5,名牌食品,9.5,8.5,30,飲料_汽水_家庭號,素食,2000,346_J1-17《悅氏》 日式綠茶-無糖 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
347,J1-18,《悅氏》 油切綠茶 (2000ml/瓶),34,2422.5,名牌食品,9.5,8.5,30,飲料_汽水_家庭號,素食,2000,347_J1-18《悅氏》 油切綠茶 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
348,J1-19,《悅氏》 梅子綠茶 (2000ml/瓶),34,2422.5,名牌食品,9.5,8.5,30,飲料_汽水_家庭號,素食,2000,348_J1-19《悅氏》 梅子綠茶 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
349,J1-20,《悅氏》 茶花綠茶 (2000ml/瓶),34,2422.5,名牌食品,9.5,8.5,30,飲料_汽水_家庭號,素食,2000,349_J1-20《悅氏》 茶花綠茶 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
350,J1-21,《悅氏》 礦泉綠茶 (2000ml/瓶),33,2422.5,名牌食品,9.5,8.5,30,飲料_汽水_家庭號,素食,2000,350_J1-21《悅氏》 礦泉綠茶 (2000ml/瓶)_33_2422.5_飲料_汽水_家庭號
354,J1-25,《悅氏》 青草茶 (2000ml/瓶),34,2422.5,名牌食品,9.5,8.5,30,飲料_汽水_家庭號,素食,2000,354_J1-25《悅氏》 青草茶 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
355,J1-26,《悅氏》 麥仔茶 (2000ml/瓶),34,2422.5,名牌食品,9.5,8.5,30,飲料_汽水_家庭號,素食,2000,355_J1-26《悅氏》 麥仔茶 (2000ml/瓶)_34_2422.5_飲料_汽水_家庭號
356,J2-1,《泰山》八寶粥(375*6罐/組),133,2592,泰山,18,12,12,飲料_甜品_多入裝,素食,2250,356_J2-1《泰山》八寶粥(375*6罐/組)_133_2592_飲料_甜品_多入裝
357,J2-2,《泰山》仙草蜜(330gx6罐/組),82,2592,泰山,18,12,12,飲料_甜品_多入裝,素食,1980,357_J2-2《泰山》仙草蜜(330gx6罐/組)_82_2592_飲料_甜品_多入裝
358,J2-3,《泰山》台灣花生湯(330gx6入//組),161,2592,泰山,18,12,12,飲料_甜品_多入裝,素食,1980,358_J2-3《泰山》台灣花生湯(330gx6入//組)_161_2592_飲料_甜品_多入裝
359,J2-4,《泰山》花生仁湯(320g*6罐/組),159,2592,泰山,18,12,12,飲料_甜品_多入裝,素食,1920,359_J2-4《泰山》花生仁湯(320g*6罐/組)_159_2592_飲料_甜品_多入裝
360,J2-5,《泰山》珍珠薏仁饌(330g*6罐/組),153,2592,泰山,18,12,12,飲料_甜品_多入裝,素食,1980,360_J2-5《泰山》珍珠薏仁饌(330g*6罐/組)_153_2592_飲料_甜品_多入裝
361,J2-6,《泰山》紅八寶(340gx6罐/組),154,2592,泰山,18,12,12,飲料_甜品_多入裝,素食,2040,361_J2-6《泰山》紅八寶(340gx6罐/組)_154_2592_飲料_甜品_多入裝
362,J2-7,《泰山》泰山仙草凍255g*6,130,2592,泰山,18,12,12,飲料_甜品_多入裝,素食,1530,362_J2-7《泰山》泰山仙草凍255g*6_130_2592_飲料_甜品_多入裝
367,J2-12,《愛之味》丹東紅御膳貢粥(340gx6罐組),155,2592,愛之味,18,12,12,飲料_甜品_多入裝,素食,2040,367_J2-12《愛之味》丹東紅御膳貢粥(340gx6罐組)_155_2592_飲料_甜品_多入裝
368,J2-13,《愛之味》牛奶花生(340g*6罐/組),179,2592,愛之味,18,12,12,飲料_甜品_多入裝,素食,2040,368_J2-13《愛之味》牛奶花生(340g*6罐/組)_179_2592_飲料_甜品_多入裝
369,J2-14,《愛之味》妞妞紅豆粉粿(260gx6罐/組),125,2408.25,愛之味,19.5,13,9.5,飲料_甜品_多入裝,素食,1560,369_J2-14《愛之味》妞妞紅豆粉粿(260gx6罐/組)_125_2408.25_飲料_甜品_多入裝
370,J2-15,《愛之味》妞妞甜八寶(260g*6罐/組),125,2408.25,愛之味,19.5,13,9.5,飲料_甜品_多入裝,素食,1560,370_J2-15《愛之味》妞妞甜八寶(260g*6罐/組)_125_2408.25_飲料_甜品_多入裝
371,J2-16,《愛之味》沖繩黑八寶(340g*6瓶/組),151,2592,愛之味,18,12,12,飲料_甜品_多入裝,素食,2040,371_J2-16《愛之味》沖繩黑八寶(340g*6瓶/組)_151_2592_飲料_甜品_多入裝
372,J2-17,《愛之味》甜八寶(380gx6罐/組),130,2592,愛之味,18,12,12,飲料_甜品_多入裝,素食,2280,372_J2-17《愛之味》甜八寶(380gx6罐/組)_130_2592_飲料_甜品_多入裝
373,J2-18,《愛之味》綠豆意人爽(340gx6罐/組),172,2592,愛之味,18,12,12,飲料_甜品_多入裝,素食,2040,373_J2-18《愛之味》綠豆意人爽(340gx6罐/組)_172_2592_飲料_甜品_多入裝
374,J2-19,《愛之味》薏仁寶(340g*6罐/組),172,2592,愛之味,18,12,12,飲料_甜品_多入裝,素食,2040,374_J2-19《愛之味》薏仁寶(340g*6罐/組)_172_2592_飲料_甜品_多入裝
375,J2-20,《午后時光》王室阿薩姆奶茶?(250ml*6包/組),51,1704.68,午后時光,19.1,10.5,8.5,飲料_甜品_多入裝,素食,1637,375_J2-20《午后時光》王室阿薩姆奶茶?(250ml*6包/組)_51_1704.675_飲料_甜品_多入裝
376,J2-21,《午后時光》奶香烏龍?(250mlx6包/組),49,1824,午后時光,19,8,12,飲料_甜品_多入裝,素食,1637,376_J2-21《午后時光》奶香烏龍?(250mlx6包/組)_49_1824_飲料_甜品_多入裝
383,J2-28,《立頓》奶茶?(250mlx6包/組),45,1824,立頓,19,8,12,飲料_甜品_多入裝,素食,1637,383_J2-28《立頓》奶茶?(250mlx6包/組)_45_1824_飲料_甜品_多入裝
386,J2-31,《立頓》檸檬茶?(250mlx6包/組),41,1824,立頓,19,8,12,飲料_甜品_多入裝,素食,1637,386_J2-31《立頓》檸檬茶?(250mlx6包/組)_41_1824_飲料_甜品_多入裝
387,J2-32,《光泉》正庄冬瓜茶?(250ml*6包/組),56,1824,光泉,19,8,12,飲料_甜品_多入裝,素食,1637,387_J2-32《光泉》正庄冬瓜茶?(250ml*6包/組)_56_1824_飲料_甜品_多入裝
388,J2-33,《光泉》茉莉茶園-茉香柚茶?(245ml*6包/組),42,1824,光泉,19,8,12,飲料_甜品_多入裝,素食,1626,388_J2-33《光泉》茉莉茶園-茉香柚茶?(245ml*6包/組)_42_1824_飲料_甜品_多入裝
389,J2-34,《光泉》茉莉茶園-蜜茶?(245mlx6包/組),40,1824,光泉,19,8,12,飲料_甜品_多入裝,素食,1626,389_J2-34《光泉》茉莉茶園-蜜茶?(245mlx6包/組)_40_1824_飲料_甜品_多入裝
390,J2-35,《光泉》茉莉綠茶?(245mlx6包/組),45,1824,光泉,19,8,12,飲料_甜品_多入裝,素食,1626,390_J2-35《光泉》茉莉綠茶?(245mlx6包/組)_45_1824_飲料_甜品_多入裝
391,J2-36,《光泉》醇紅茶(微甜)?(250ml*6包/組),38,1824,光泉,19,8,12,飲料_甜品_多入裝,素食,1637,391_J2-36《光泉》醇紅茶(微甜)?(250ml*6包/組)_38_1824_飲料_甜品_多入裝
392,J2-37,《光泉》醇綠茶(微甜)?(250ml*6包/組),42,1824,光泉,19,8,12,飲料_甜品_多入裝,素食,1637,392_J2-37《光泉》醇綠茶(微甜)?(250ml*6包/組)_42_1824_飲料_甜品_多入裝
393,J2-38,《阿薩姆》奶茶?(250mlx6包/組),42,1750.28,阿薩姆,23.5,7.6,9.8,飲料_甜品_多入裝,素食,1637,393_J2-38《阿薩姆》奶茶?(250mlx6包/組)_42_1750.28_飲料_甜品_多入裝
396,J2-41,《統一》麥香紅茶?(250ml*6包/組),43,1824,統一,19,8,12,飲料_甜品_多入裝,素食,1637,396_J2-41《統一》麥香紅茶?(250ml*6包/組)_43_1824_飲料_甜品_多入裝
398,J2-43,《A+COCO》?椰活100%純椰子水(330ml*6罐),140,4068.96,A+COCO,19.6,12,17.3,飲料_甜品_多入裝,素食,2118,398_J2-43《A+COCO》?椰活100%純椰子水(330ml*6罐)_140_4068.96_飲料_甜品_多入裝
399,J2-44,《半天水》?鮮剖100%純椰子汁520ml*3罐/組?(520ml*3罐/組),109,2034.48,半天水,19.6,6,17.3,飲料_甜品_多入裝,素食,1804,399_J2-44《半天水》?鮮剖100%純椰子汁520ml*3罐/組?(520ml*3罐/組)_109_2034.48_飲料_甜品_多入裝
400,J2-45,《光泉》?正庄楊桃汁?(250ml*6包/組),46,1824,光泉,19,8,12,飲料_甜品_多入裝,素食,1637,400_J2-45《光泉》?正庄楊桃汁?(250ml*6包/組)_46_1824_飲料_甜品_多入裝
401,J2-46,《光泉》?果汁時刻-芒芭柳汁?(250ml*6包/組),43,1824,光泉,19,8,12,飲料_甜品_多入裝,素食,1637,401_J2-46《光泉》?果汁時刻-芒芭柳汁?(250ml*6包/組)_43_1824_飲料_甜品_多入裝
402,J2-47,《光泉》?果汁時刻-葡萄汁?(250ml*6包/組),43,1824,光泉,19,8,12,飲料_甜品_多入裝,素食,1637,402_J2-47《光泉》?果汁時刻-葡萄汁?(250ml*6包/組)_43_1824_飲料_甜品_多入裝
403,J2-48,《光泉》?果汁時刻-蘋果汁?(250ml*6包/組),43,1824,光泉,19,8,12,飲料_甜品_多入裝,素食,1637,403_J2-48《光泉》?果汁時刻-蘋果汁?(250ml*6包/組)_43_1824_飲料_甜品_多入裝
405,J2-50,《波蜜》?100%蘋果葡萄汁?(160ml*6包/組),75,1140,波蜜,15,9.5,8,飲料_甜品_多入裝,素食,1079,405_J2-50《波蜜》?100%蘋果葡萄汁?(160ml*6包/組)_75_1140_飲料_甜品_多入裝
406,J2-51,《波蜜》?多果汁?(250mlx6包/組),45,1824,波蜜,19,8,12,飲料_甜品_多入裝,素食,1637,406_J2-51《波蜜》?多果汁?(250mlx6包/組)_45_1824_飲料_甜品_多入裝
407,J2-52,《波蜜》?果菜汁BCE?(250ml*6包/組),50,1824,波蜜,19,8,12,飲料_甜品_多入裝,素食,1637,407_J2-52《波蜜》?果菜汁BCE?(250ml*6包/組)_50_1824_飲料_甜品_多入裝
409,J2-54,《黑松》?柳橙C?(300ml*6包/組),50,1824,黑松,19,8,12,飲料_甜品_多入裝,素食,1965,409_J2-54《黑松》?柳橙C?(300ml*6包/組)_50_1824_飲料_甜品_多入裝
410,J2-55,《黑松》?葡萄C?(300mlx6包/組),50,1824,黑松,19,8,12,飲料_甜品_多入裝,素食,1965,410_J2-55《黑松》?葡萄C?(300mlx6包/組)_50_1824_飲料_甜品_多入裝
415,J2-60,《義美》?寶吉純果汁- 柳橙綜合(125ml*6包/組),65,849.02,義美,14.4,8.8,6.7,飲料_甜品_多入裝,素食,854,415_J2-60《義美》?寶吉純果汁- 柳橙綜合(125ml*6包/組)_65_849.024_飲料_甜品_多入裝
416,J2-61,《鮮剖》?100%純椰子汁(有料)(520ml*3罐/組),109,2034.48,鮮剖,19.6,6,17.3,飲料_甜品_多入裝,素食,1804,416_J2-61《鮮剖》?100%純椰子汁(有料)(520ml*3罐/組)_109_2034.48_飲料_甜品_多入裝
417,J2-62,《囍瑞》?BIOES100%純天然紅葡萄果汁(200ml*6包/組),119,1550.4,囍瑞,15.2,12,8.5,飲料_甜品_多入裝,素食,1337,417_J2-62《囍瑞》?BIOES100%純天然紅葡萄果汁(200ml*6包/組)_119_1550.4_飲料_甜品_多入裝
418,J2-63,《七星》紅葡萄汽泡香檳(370ml瓶),78,1943.5,七星,6.5,13,23,飲料_甜品_多入裝,素食,370,418_J2-63《七星》紅葡萄汽泡香檳(370ml瓶)_78_1943.5_飲料_甜品_多入裝
419,J2-64,《七星》白葡萄汽泡香檳(370ml瓶),80,1943.5,七星,6.5,13,23,飲料_甜品_多入裝,素食,370,419_J2-64《七星》白葡萄汽泡香檳(370ml瓶)_80_1943.5_飲料_甜品_多入裝
422,J2-67,《可口可樂》Zero(330ml罐),75,1014,可口可樂,6.5,13,12,飲料_甜品_多入裝,素食,353,422_J2-67《可口可樂》Zero(330ml罐)_75_1014_飲料_甜品_多入裝
423,J2-68,《可口可樂》可樂(330ml罐),75,1014,可口可樂,6.5,13,12,飲料_甜品_多入裝,素食,353,423_J2-68《可口可樂》可樂(330ml罐)_75_1014_飲料_甜品_多入裝
424,J2-69,《雪碧》雪碧汽水(330ml罐),75,1014,可口可樂,6.5,13,12,飲料_甜品_多入裝,素食,353,424_J2-69《雪碧》雪碧汽水(330ml罐)_75_1014_飲料_甜品_多入裝
425,J2-70,《芬達》橘子汽水(330ml罐),75,1014,可口可樂,6.5,13,12,飲料_甜品_多入裝,素食,353,425_J2-70《芬達》橘子汽水(330ml罐)_75_1014_飲料_甜品_多入裝
426,J2-71,《百事》可樂(330cc罐),74,1014,百事,6.5,13,12,飲料_甜品_多入裝,素食,353,426_J2-71《百事》可樂(330cc罐)_74_1014_飲料_甜品_多入裝
427,J2-72,《金車》奧利多(240ml罐),109,760.5,金車,6.5,13,9,飲料_甜品_多入裝,素食,274,427_J2-72《金車》奧利多(240ml罐)_109_760.5_飲料_甜品_多入裝
428,J2-73,《黑松》沙士(330ml罐),72,1014,黑松,6.5,13,12,飲料_甜品_多入裝,素食,353,428_J2-73《黑松》沙士(330ml罐)_72_1014_飲料_甜品_多入裝
429,J2-74,《黑松》沙士-加鹽(330ml罐),79,1014,黑松,6.5,13,12,飲料_甜品_多入裝,素食,353,429_J2-74《黑松》沙士-加鹽(330ml罐)_79_1014_飲料_甜品_多入裝
430,J2-75,《黑松》汽水(330ml罐),72,1014,黑松,6.5,13,12,飲料_甜品_多入裝,素食,353,430_J2-75《黑松》汽水(330ml罐)_72_1014_飲料_甜品_多入裝
431,J2-76,《維大力》加鹽沙士(330ml罐),79,1014,維大力,6.5,13,12,飲料_甜品_多入裝,素食,353,431_J2-76《維大力》加鹽沙士(330ml罐)_79_1014_飲料_甜品_多入裝
432,J2-77,《維大力》汽水(330ml瓶),72,1014,維大力,6.5,13,12,飲料_甜品_多入裝,素食,353,432_J2-77《維大力》汽水(330ml瓶)_72_1014_飲料_甜品_多入裝
433,J2-78,《維他露P》汽水(330ml罐),85,1014,維他露P,6.5,13,12,飲料_甜品_多入裝,素食,353,433_J2-78《維他露P》汽水(330ml罐)_85_1014_飲料_甜品_多入裝
434,K1-1,《味丹》味味A冬菜鴨肉冬粉(60gx3碗/組),55,4704,味丹,42,14,8,泡麵_家庭號,葷食,180,434_K1-1《味丹》味味A冬菜鴨肉冬粉(60gx3碗/組)_55_4704_泡麵_家庭號
435,K1-2,《味丹》味味A排骨雞麵(90gx3碗/組),55,4704,味丹,42,14,8,泡麵_家庭號,葷食,270,435_K1-2《味丹》味味A排骨雞麵(90gx3碗/組)_55_4704_泡麵_家庭號
436,K1-3,《味丹》味味一品皇朝牛筋麵(185gx2入/組),82,4704,味丹,42,14,8,泡麵_家庭號,葷食,370,436_K1-3《味丹》味味一品皇朝牛筋麵(185gx2入/組)_82_4704_泡麵_家庭號
437,K1-4,《味丹》味味一品原汁珍味牛肉麵(185gx2碗/組),80,4704,味丹,42,14,8,泡麵_家庭號,葷食,370,437_K1-4《味丹》味味一品原汁珍味牛肉麵(185gx2碗/組)_80_4704_泡麵_家庭號
441,K1-8,《味丹》雙響泡京醬牛肉桶麵(105gx3桶/組),74,4704,味丹,42,14,8,泡麵_家庭號,葷食,315,441_K1-8《味丹》雙響泡京醬牛肉桶麵(105gx3桶/組)_74_4704_泡麵_家庭號
442,K1-9,《味丹》雙響泡哈燒鮮辣牛肉湯麵(109g*3桶/組),78,4704,味丹,42,14,8,泡麵_家庭號,葷食,327,442_K1-9《味丹》雙響泡哈燒鮮辣牛肉湯麵(109g*3桶/組)_78_4704_泡麵_家庭號
443,K1-10,《味丹》雙響泡雞豬雙拼(125g*3入/組),78,4704,味丹,42,14,8,泡麵_家庭號,葷食,375,443_K1-10《味丹》雙響泡雞豬雙拼(125g*3入/組)_78_4704_泡麵_家庭號
444,K1-11,《味王》紅燒牛肉湯麵(85g*3入/組),52,4704,味王,42,14,8,泡麵_家庭號,葷食,255,444_K1-11《味王》紅燒牛肉湯麵(85g*3入/組)_52_4704_泡麵_家庭號
445,K1-12,《味王》香菇肉羹湯麵(88gx3入/組),56,4704,味王,42,14,8,泡麵_家庭號,葷食,264,445_K1-12《味王》香菇肉羹湯麵(88gx3入/組)_56_4704_泡麵_家庭號
446,K1-13,《味王》麻油雞絲湯麵(85g*3入/組),55,4704,味王,42,14,8,泡麵_家庭號,葷食,255,446_K1-13《味王》麻油雞絲湯麵(85g*3入/組)_55_4704_泡麵_家庭號
447,K1-14,《維力》一度贊老甕牛肉麵(185gx2碗/組),88,5206.25,維力,35,17.5,8.5,泡麵_家庭號,葷食,370,447_K1-14《維力》一度贊老甕牛肉麵(185gx2碗/組)_88_5206.25_泡麵_家庭號
