序,產品代號,品名,單價,體積,廠牌,長,寬,高,種類,葷素,重量(g),"輸入格式(序,產品代碼+品名,單價,體積,種類)"
479,L1-17,《豆之家》哇沙米翠果子(210g/包),62,672.00 ,豆之家,14.0 ,3.0 ,16.0 ,餅乾_堅果海苔,葷食,210,479_L1-17《豆之家》哇沙米翠果子(210g/包)_62_672_餅乾_堅果海苔
480,L1-18,《恰好》香香豆(330g/包),65,1560.00 ,恰好,13.0 ,5.0 ,24.0 ,餅乾_堅果海苔,素食,330,480_L1-18《恰好》香香豆(330g/包)_65_1560_餅乾_堅果海苔
481,L1-19,《恰好》綜合香香豆(300g/包),65,1560.00 ,恰好,13.0 ,5.0 ,24.0 ,餅乾_堅果海苔,素食,300,481_L1-19《恰好》綜合香香豆(300g/包)_65_1560_餅乾_堅果海苔
482,L1-20,《盛香珍》麻辣青豆(220g/包),49,1750.00 ,盛香珍,17.5 ,4.0 ,25.0 ,餅乾_堅果海苔,葷食,220,482_L1-20《盛香珍》麻辣青豆(220g/包)_49_1750_餅乾_堅果海苔
483,L1-21,《盛香珍》芥茉青豆(240g/包),50,1750.00 ,盛香珍,17.5 ,4.0 ,25.0 ,餅乾_堅果海苔,葷食,240,483_L1-21《盛香珍》芥茉青豆(240g/包)_50_1750_餅乾_堅果海苔
484,L1-22,《盛香珍》蒜香青豆(240g),49,1750.00 ,盛香珍,17.5 ,4.0 ,25.0 ,餅乾_堅果海苔,葷食,240,484_L1-22《盛香珍》蒜香青豆(240g)_49_1750_餅乾_堅果海苔
485,L1-23,《盛香珍》腰果(135g/包),99,1249.50 ,盛香珍,17.0 ,3.5 ,21.0 ,餅乾_堅果海苔,素食,135,485_L1-23《盛香珍》腰果(135g/包)_99_1249.5_餅乾_堅果海苔
486,L1-24,《盛香珍》杏仁果(160g/包),99,1249.50 ,盛香珍,17.0 ,3.5 ,21.0 ,餅乾_堅果海苔,素食,160,486_L1-24《盛香珍》杏仁果(160g/包)_99_1249.5_餅乾_堅果海苔
487,L1-25,《盛香珍》杏仁小魚(125g/包),99,1249.50 ,盛香珍,17.0 ,3.5 ,21.0 ,餅乾_堅果海苔,葷食,125,487_L1-25《盛香珍》杏仁小魚(125g/包)_99_1249.5_餅乾_堅果海苔
488,L1-26,《盛香珍》開心果(150g/包),92,882.00 ,盛香珍,14.0 ,3.5 ,18.0 ,餅乾_堅果海苔,素食,150,488_L1-26《盛香珍》開心果(150g/包)_92_882_餅乾_堅果海苔
489,L1-27,《義美》香蒜青豆(178g/包),42,1564.00 ,義美,17.0 ,4.0 ,23.0 ,餅乾_堅果海苔,葷食,178,489_L1-27《義美》香蒜青豆(178g/包)_42_1564_餅乾_堅果海苔
490,L1-28,《義美》芥末豌豆(151公克/包),40,1564.00 ,義美,17.0 ,4.0 ,23.0 ,餅乾_堅果海苔,葷食,151,490_L1-28《義美》芥末豌豆(151公克/包)_40_1564_餅乾_堅果海苔
491,L1-29,《義美》鹹酥碗豆(151g/包),40,1564.00 ,義美,17.0 ,4.0 ,23.0 ,餅乾_堅果海苔,素食,151,491_L1-29《義美》鹹酥碗豆(151g/包)_40_1564_餅乾_堅果海苔
492,L1-30,《義美》原味綜合纖果(155g/包),129,682.50 ,義美,13.0 ,3.5 ,15.0 ,餅乾_堅果海苔,素食,155,492_L1-30《義美》原味綜合纖果(155g/包)_129_682.5_餅乾_堅果海苔
493,L1-31,《義美》小魚櫻花蝦綜合果(104g/包),80,682.50 ,義美,13.0 ,3.5 ,15.0 ,餅乾_堅果海苔,葷食,104,493_L1-31《義美》小魚櫻花蝦綜合果(104g/包)_80_682.5_餅乾_堅果海苔
494,L1-32,《義美》腰果杏仁(114g/包),80,682.50 ,義美,13.0 ,15.0 ,3.5 ,餅乾_堅果海苔,素食,114,494_L1-32《義美》腰果杏仁(114g/包)_80_682.5_餅乾_堅果海苔
495,L1-33,《義美》核桃杏仁(114g/包),83,682.50 ,義美,13.0 ,15.0 ,3.5 ,餅乾_堅果海苔,素食,114,495_L1-33《義美》核桃杏仁(114g/包)_83_682.5_餅乾_堅果海苔
496,L1-34,《義美》小魚杏仁(104g/包),80,682.50 ,義美,13.0 ,15.0 ,3.5 ,餅乾_堅果海苔,葷食,104,496_L1-34《義美》小魚杏仁(104g/包)_80_682.5_餅乾_堅果海苔
497,L1-35,《義美》香脆杏仁(132g/包),80,682.50 ,義美,13.0 ,15.0 ,3.5 ,餅乾_堅果海苔,葷食,132,497_L1-35《義美》香脆杏仁(132g/包)_80_682.5_餅乾_堅果海苔
498,L1-36,《義美》蜜汁腰果(108g/包),80,682.50 ,義美,13.0 ,15.0 ,3.5 ,餅乾_堅果海苔,葷食,108,498_L1-36《義美》蜜汁腰果(108g/包)_80_682.5_餅乾_堅果海苔
499,L1-37,《義美》原味綜合堅果(145g/包),129,780.00 ,義美,13.0 ,15.0 ,4.0 ,餅乾_堅果海苔,素食,145,499_L1-37《義美》原味綜合堅果(145g/包)_129_780_餅乾_堅果海苔
500,L1-38,《嘉禾》大蠶豆(450g/包),69,1748.00 ,嘉禾,19.0 ,23.0 ,4.0 ,餅乾_堅果海苔,葷食,450,500_L1-38《嘉禾》大蠶豆(450g/包)_69_1748_餅乾_堅果海苔
501,L1-39,《嘉禾》素食蠶豆(450g/包),65,1748.00 ,嘉禾,19.0 ,23.0 ,4.0 ,餅乾_堅果海苔,素食,450,501_L1-39《嘉禾》素食蠶豆(450g/包)_65_1748_餅乾_堅果海苔
502,L1-40,《萬歲牌》?南棗琥珀核桃?(140g/包),98,682.50 ,聯華,13.0 ,3.5 ,15.0 ,餅乾_堅果海苔,素食,140,502_L1-40《萬歲牌》?南棗琥珀核桃?(140g/包)_98_682.5_餅乾_堅果海苔
503,L1-41,《萬歲牌》櫻花蝦綜合果(165g/盒),139,682.50 ,聯華,13.0 ,3.5 ,15.0 ,餅乾_堅果海苔,葷食,165,503_L1-41《萬歲牌》櫻花蝦綜合果(165g/盒)_139_682.5_餅乾_堅果海苔
504,L1-42,《萬歲牌》蜜汁腰果(180g/包),98,682.50 ,聯華,13.0 ,3.5 ,15.0 ,餅乾_堅果海苔,葷食,180,504_L1-42《萬歲牌》蜜汁腰果(180g/包)_98_682.5_餅乾_堅果海苔
505,L1-43,《萬歲牌》香酥腰果(180g/包),98,682.50 ,聯華,13.0 ,3.5 ,15.0 ,餅乾_堅果海苔,葷食,180,505_L1-43《萬歲牌》香酥腰果(180g/包)_98_682.5_餅乾_堅果海苔
506,L1-44,《萬歲牌》綜合纖果(180g/包),89,682.50 ,聯華,13.0 ,3.5 ,15.0 ,餅乾_堅果海苔,葷食,180,506_L1-44《萬歲牌》綜合纖果(180g/包)_89_682.5_餅乾_堅果海苔
507,L1-45,《萬歲牌》麻辣雙果(160g/包),100,682.50 ,聯華,13.0 ,3.5 ,15.0 ,餅乾_堅果海苔,葷食,160,507_L1-45《萬歲牌》麻辣雙果(160g/包)_100_682.5_餅乾_堅果海苔
508,L1-46,《萬歲牌》綜合杏仁條(225g/盒),150,1972.00 ,聯華,14.5 ,8.0 ,17.0 ,餅乾_堅果海苔,素食,225,508_L1-46《萬歲牌》綜合杏仁條(225g/盒)_150_1972_餅乾_堅果海苔
509,L1-47,《萬歲牌》櫻花蝦綜合果(140公克/包),100,682.50 ,聯華,13.0 ,3.5 ,15.0 ,餅乾_堅果海苔,葷食,140,509_L1-47《萬歲牌》櫻花蝦綜合果(140公克/包)_100_682.5_餅乾_堅果海苔
510,L1-48,《萬歲牌》和風咖哩榛果(120公克/包),100,682.50 ,聯華,13.0 ,3.5 ,15.0 ,餅乾_堅果海苔,葷食,120,510_L1-48《萬歲牌》和風咖哩榛果(120公克/包)_100_682.5_餅乾_堅果海苔
511,L1-49,《萬歲牌》麻辣腰果(160g/包),105,682.50 ,聯華,13.0 ,3.5 ,15.0 ,餅乾_堅果海苔,葷食,160,511_L1-49《萬歲牌》麻辣腰果(160g/包)_105_682.5_餅乾_堅果海苔
512,L1-50,《萬歲牌》可可榛果(120g/包),100,682.50 ,聯華,13.0 ,3.5 ,15.0 ,餅乾_堅果海苔,素食,120,512_L1-50《萬歲牌》可可榛果(120g/包)_100_682.5_餅乾_堅果海苔
513,L1-51,《萬歲牌》杏仁果(180g/包),100,682.50 ,聯華,13.0 ,3.5 ,15.0 ,餅乾_堅果海苔,素食,180,513_L1-51《萬歲牌》杏仁果(180g/包)_100_682.5_餅乾_堅果海苔
514,L1-52,《萬歲牌》芥末杏仁果(180g/包),100,682.50 ,聯華,13.0 ,3.5 ,15.0 ,餅乾_堅果海苔,素食,180,514_L1-52《萬歲牌》芥末杏仁果(180g/包)_100_682.5_餅乾_堅果海苔
515,L1-53,《萬歲牌》楓糖腰果(180g/包),105,682.50 ,聯華,13.0 ,3.5 ,15.0 ,餅乾_堅果海苔,葷食,180,515_L1-53《萬歲牌》楓糖腰果(180g/包)_105_682.5_餅乾_堅果海苔
516,L1-54,《萬歲牌》薄鹽烘焙核桃(130g/包),98,682.50 ,聯華,13.0 ,3.5 ,15.0 ,餅乾_堅果海苔,素食,130,516_L1-54《萬歲牌》薄鹽烘焙核桃(130g/包)_98_682.5_餅乾_堅果海苔
517,L1-55,《萬歲牌》蔓莓纖果(160g/包),100,685.13 ,聯華,13.5 ,3.5 ,14.5 ,餅乾_堅果海苔,素食,160,517_L1-55《萬歲牌》蔓莓纖果(160g/包)_100_685.125_餅乾_堅果海苔
518,L1-56,《萬歲牌》無調味杏仁果(200g/包),145,685.13 ,聯華,13.5 ,3.5 ,14.5 ,餅乾_堅果海苔,素食,200,518_L1-56《萬歲牌》無調味杏仁果(200g/包)_145_685.125_餅乾_堅果海苔
519,L1-57,《萬歲牌》無調味腰果(180g/包),145,685.13 ,聯華,13.5 ,3.5 ,14.5 ,餅乾_堅果海苔,素食,180,519_L1-57《萬歲牌》無調味腰果(180g/包)_145_685.125_餅乾_堅果海苔
520,L1-58,《萬歲牌》無調味核桃杏仁(180公克/包),145,685.13 ,聯華,13.5 ,3.5 ,14.5 ,餅乾_堅果海苔,素食,180,520_L1-58《萬歲牌》無調味核桃杏仁(180公克/包)_145_685.125_餅乾_堅果海苔
521,L1-59,《萬歲牌》無調味綜合果(180g/包),145,685.13 ,聯華,13.5 ,3.5 ,14.5 ,餅乾_堅果海苔,素食,180,521_L1-59《萬歲牌》無調味綜合果(180g/包)_145_685.125_餅乾_堅果海苔
522,L2-1,《Lay's樂事》樂多組合包(237g(5包)/袋),79,6300.00 ,Lay's樂事,30.0 ,30.0 ,7.0 ,餅乾_組合包,葷食,237,522_L2-1《Lay's樂事》樂多組合包(237g(5包)/袋)_79_6300_餅乾_組合包
523,L2-2,《Lay's樂事》享樂包(189g(6包)/袋),45,6300.00 ,Lay's樂事,30.0 ,30.0 ,7.0 ,餅乾_組合包,葷食,189,523_L2-2《Lay's樂事》享樂包(189g(6包)/袋)_45_6300_餅乾_組合包
524,L2-3,《Lay's樂事》波樂厚片組合包(43gx4包/袋),58,4680.00 ,Lay's樂事,12.0 ,13.0 ,30.0 ,餅乾_組合包,葷食,172,524_L2-3《Lay's樂事》波樂厚片組合包(43gx4包/袋)_58_4680_餅乾_組合包
525,L2-4,《Lay's樂事》樂事組合包(43gx4包/組),56,4680.00 ,Lay's樂事,12.0 ,13.0 ,30.0 ,餅乾_組合包,葷食,172,525_L2-4《Lay's樂事》樂事組合包(43gx4包/組)_56_4680_餅乾_組合包
526,L2-5,《多力多滋》綜合組合包(54g*4包/組),55,4680.00 ,多力多滋,12.0 ,13.0 ,30.0 ,餅乾_組合包,葷食,216,526_L2-5《多力多滋》綜合組合包(54g*4包/組)_55_4680_餅乾_組合包
527,L2-6,《百事》奇多綜合組合包(240公克/包),59,4680.00 ,百事,12.0 ,13.0 ,30.0 ,餅乾_組合包,葷食,240,527_L2-6《百事》奇多綜合組合包(240公克/包)_59_4680_餅乾_組合包
528,L2-7,《乖乖》香濃巧克力組合包(52g*4入 / 包),52,4680.00 ,乖乖,12.0 ,13.0 ,30.0 ,餅乾_組合包,葷食,208,528_L2-7《乖乖》香濃巧克力組合包(52g*4入 / 包)_52_4680_餅乾_組合包
529,L2-8,《乖乖》草莓煉乳(52gx4包/組),62,4680.00 ,乖乖,12.0 ,13.0 ,30.0 ,餅乾_組合包,葷食,208,529_L2-8《乖乖》草莓煉乳(52gx4包/組)_62_4680_餅乾_組合包
530,L2-9,《乖乖》四入彎仔包(208g/袋),62,4680.00 ,乖乖,12.0 ,13.0 ,30.0 ,餅乾_組合包,葷食,208,530_L2-9《乖乖》四入彎仔包(208g/袋)_62_4680_餅乾_組合包
531,L2-10,《乖乖》奶油椰子(52g*4包/組),60,4680.00 ,乖乖,12.0 ,13.0 ,30.0 ,餅乾_組合包,葷食,208,531_L2-10《乖乖》奶油椰子(52g*4包/組)_60_4680_餅乾_組合包
532,L2-11,《乖乖》煉乳玉米脆果(52g*4包/組),59,4680.00 ,乖乖,12.0 ,13.0 ,30.0 ,餅乾_組合包,葷食,208,532_L2-11《乖乖》煉乳玉米脆果(52g*4包/組)_59_4680_餅乾_組合包
533,L2-12,《旺旺》浪味仙分享包(42g*4包/袋),59,4680.00 ,旺旺,12.0 ,13.0 ,30.0 ,餅乾_組合包,葷食,168,533_L2-12《旺旺》浪味仙分享包(42g*4包/袋)_59_4680_餅乾_組合包
534,L2-13,《旺旺》燒米屋(350g/包),99,6887.50 ,旺旺,25.0 ,29.0 ,9.5 ,餅乾_組合包,素食,350,534_L2-13《旺旺》燒米屋(350g/包)_99_6887.5_餅乾_組合包
535,L2-14,《旺旺》波貝仙經濟包(350公克/包),85,6887.50 ,旺旺,25.0 ,29.0 ,9.5 ,餅乾_組合包,素食,350,535_L2-14《旺旺》波貝仙經濟包(350公克/包)_85_6887.5_餅乾_組合包
536,L2-15,《旺旺》瑞花仙貝經濟包(350g/包),95,5800.00 ,旺旺,29.0 ,25.0 ,8.0 ,餅乾_組合包,素食,350,536_L2-15《旺旺》瑞花仙貝經濟包(350g/包)_95_5800_餅乾_組合包
537,L2-16,《旺旺》仙貝岩塚經濟包(350g/包),90,5800.00 ,旺旺,29.0 ,25.0 ,8.0 ,餅乾_組合包,素食,350,537_L2-16《旺旺》仙貝岩塚經濟包(350g/包)_90_5800_餅乾_組合包
538,L2-17,《旺旺》無聊派大仙貝酥(155g/包),45,2400.00 ,旺旺,15.0 ,20.0 ,8.0 ,餅乾_組合包,素食,155,538_L2-17《旺旺》無聊派大仙貝酥(155g/包)_45_2400_餅乾_組合包
539,L2-18,《旺旺》仙貝(112g/包),39,1400.00 ,旺旺,14.0 ,5.0 ,20.0 ,餅乾_組合包,素食,112,539_L2-18《旺旺》仙貝(112g/包)_39_1400_餅乾_組合包
540,L2-19,《旺旺》雪餅(145g/包),39,2070.00 ,旺旺,15.0 ,6.0 ,23.0 ,餅乾_組合包,素食,145,540_L2-19《旺旺》雪餅(145g/包)_39_2070_餅乾_組合包
541,L2-20,《旺旺》紅麴物語經濟包(240g/包),109,5800.00 ,旺旺,29.0 ,25.0 ,8.0 ,餅乾_組合包,素食,240,541_L2-20《旺旺》紅麴物語經濟包(240g/包)_109_5800_餅乾_組合包
542,L2-21,《旺旺》厚燒鹽味(160g/包),45,1976.00 ,旺旺,26.0 ,19.0 ,4.0 ,餅乾_組合包,素食,160,542_L2-21《旺旺》厚燒鹽味(160g/包)_45_1976_餅乾_組合包
543,L2-22,《旺旺》厚燒海苔(160g/包),45,1976.00 ,旺旺,26.0 ,19.0 ,4.0 ,餅乾_組合包,素食,160,543_L2-22《旺旺》厚燒海苔(160g/包)_45_1976_餅乾_組合包
544,L2-23,《旺旺》雪燒(170g/包),39,2125.00 ,旺旺,17.0 ,5.0 ,25.0 ,餅乾_組合包,素食,170,544_L2-23《旺旺》雪燒(170g/包)_39_2125_餅乾_組合包
545,L2-24,《旺旺》米起司(2枚*18入),36,1748.00 ,旺旺,23.0 ,4.0 ,19.0 ,餅乾_組合包,葷食,36,545_L2-24《旺旺》米起司(2枚*18入)_36_1748_餅乾_組合包
546,L2-25,《華元》波特多洋芋片(46gx4包/袋),75,6300.00 ,華元,30.0 ,30.0 ,7.0 ,餅乾_組合包,葷食,184,546_L2-25《華元》波特多洋芋片(46gx4包/袋)_75_6300_餅乾_組合包
547,L2-26,《華元》真魷味歡樂包-紅燒(144G/袋),54,6300.00 ,華元,30.0 ,30.0 ,7.0 ,餅乾_組合包,葷食,144,547_L2-26《華元》真魷味歡樂包-紅燒(144G/袋)_54_6300_餅乾_組合包
548,L2-27,《裕榮》蝦味先家族組合包(4包),52,4680.00 ,裕榮,12.0 ,13.0 ,30.0 ,餅乾_組合包,葷食,240,548_L2-27《裕榮》蝦味先家族組合包(4包)_52_4680_餅乾_組合包
549,L2-28,《裕榮》蝦味先綜合包(60公克x4入/組),54,4680.00 ,裕榮,12.0 ,13.0 ,30.0 ,餅乾_組合包,葷食,240,549_L2-28《裕榮》蝦味先綜合包(60公克x4入/組)_54_4680_餅乾_組合包
550,L2-29,《聯華》可樂果量販包(57g*4包/袋),59,6300.00 ,聯華,30.0 ,30.0 ,7.0 ,餅乾_組合包,葷食,228,550_L2-29《聯華》可樂果量販包(57g*4包/袋)_59_6300_餅乾_組合包
551,L2-30,《聯華》卡迪那德州薯條量販包(42gx4包/袋),65,6300.00 ,聯華,30.0 ,30.0 ,7.0 ,餅乾_組合包,葷食,168,551_L2-30《聯華》卡迪那德州薯條量販包(42gx4包/袋)_65_6300_餅乾_組合包
552,L2-31,《聯華》卡迪那牛排量販包(180公克/包),69,6300.00 ,聯華,30.0 ,30.0 ,7.0 ,餅乾_組合包,葷食,180,552_L2-31《聯華》卡迪那牛排量販包(180公克/包)_69_6300_餅乾_組合包
553,L2-32,《聯華》可樂果古早味量販包(57g*4包/袋),62,6300.00 ,聯華,30.0 ,30.0 ,7.0 ,餅乾_組合包,葷食,228,553_L2-32《聯華》可樂果古早味量販包(57g*4包/袋)_62_6300_餅乾_組合包
554,L2-33,《聯華》可樂果量販包-辣味(57g*4包/袋),58,6300.00 ,聯華,30.0 ,30.0 ,7.0 ,餅乾_組合包,葷食,228,554_L2-33《聯華》可樂果量販包-辣味(57g*4包/袋)_58_6300_餅乾_組合包
555,L3-1,《HAITAI》海太蘇打餅(162g/盒),42,1518.00 ,HAITAI,22.0 ,6.0 ,11.5 ,餅乾_蘇打餅,葷食,162,555_L3-1《HAITAI》海太蘇打餅(162g/盒)_42_1518_餅乾_蘇打餅
556,L3-2,《HAITAI》海太蔬菜營養餅乾(194g/盒),49,1518.00 ,HAITAI,22.0 ,6.0 ,11.5 ,餅乾_蘇打餅,葷食,194,556_L3-2《HAITAI》海太蔬菜營養餅乾(194g/盒)_49_1518_餅乾_蘇打餅
557,L3-3,《HAITAI》海太加鈣營養餅(197g/盒),49,1518.00 ,HAITAI,22.0 ,6.0 ,11.5 ,餅乾_蘇打餅,葷食,197,557_L3-3《HAITAI》海太加鈣營養餅(197g/盒)_49_1518_餅乾_蘇打餅
558,L3-4,《HAITAI》海太加鈣起士餅(172g/盒),49,1518.00 ,HAITAI,22.0 ,6.0 ,11.5 ,餅乾_蘇打餅,葷食,172,558_L3-4《HAITAI》海太加鈣起士餅(172g/盒)_49_1518_餅乾_蘇打餅
559,L3-5,《HAITAI》海太加鈣杏仁餅(133g),49,1518.00 ,HAITAI,22.0 ,6.0 ,11.5 ,餅乾_蘇打餅,葷食,133,559_L3-5《HAITAI》海太加鈣杏仁餅(133g)_49_1518_餅乾_蘇打餅
560,L3-6,《HAITAI》海太海苔加鈣營養餅(197g/盒),49,1518.00 ,HAITAI,22.0 ,6.0 ,11.5 ,餅乾_蘇打餅,葷食,197,560_L3-6《HAITAI》海太海苔加鈣營養餅(197g/盒)_49_1518_餅乾_蘇打餅
561,L3-7,《HAITAI》海太牧場鮮乳餅(162g/盒),49,1518.00 ,HAITAI,22.0 ,6.0 ,11.5 ,餅乾_蘇打餅,葷食,162,561_L3-7《HAITAI》海太牧場鮮乳餅(162g/盒)_49_1518_餅乾_蘇打餅
562,L3-8,《中立》蘇打餅(175g/包),33,918.00 ,中立,8.5 ,6.0 ,18.0 ,餅乾_蘇打餅,葷食,175,562_L3-8《中立》蘇打餅(175g/包)_33_918_餅乾_蘇打餅
563,L3-9,《中立》椒鹽餅乾(175g/包),33,918.00 ,中立,8.5 ,6.0 ,18.0 ,餅乾_蘇打餅,葷食,175,563_L3-9《中立》椒鹽餅乾(175g/包)_33_918_餅乾_蘇打餅
564,L3-10,《中祥》麥穗蘇打(160g/包),23,880.00 ,中祥,11.0 ,5.0 ,16.0 ,餅乾_蘇打餅,葷食,160,564_L3-10《中祥》麥穗蘇打(160g/包)_23_880_餅乾_蘇打餅
565,L3-11,《中祥》自然?鹽(120g/包),36,1440.00 ,中祥,20.0 ,9.0 ,8.0 ,餅乾_蘇打餅,葷食,120,565_L3-11《中祥》自然?鹽(120g/包)_36_1440_餅乾_蘇打餅
566,L3-12,《日為》天然?源(160g/包),28,1323.00 ,日為,21.0 ,9.0 ,7.0 ,餅乾_蘇打餅,葷食,160,566_L3-12《日為》天然?源(160g/包)_28_1323_餅乾_蘇打餅
567,L3-13,《台鹽》海鹽蘇打餅乾(168公克/盒),55,1938.75 ,台鹽,11.0 ,7.5 ,23.5 ,餅乾_蘇打餅,葷食,168,567_L3-13《台鹽》海鹽蘇打餅乾(168公克/盒)_55_1938.75_餅乾_蘇打餅
568,L3-14,《台鹽》黑胡椒蘇打餅乾(168公克/盒),55,1938.75 ,台鹽,11.0 ,7.5 ,23.5 ,餅乾_蘇打餅,葷食,168,568_L3-14《台鹽》黑胡椒蘇打餅乾(168公克/盒)_55_1938.75_餅乾_蘇打餅
569,L3-15,《奇比樂》起士餅(320g/包),65,1518.00 ,奇比樂,12.0 ,5.5 ,23.0 ,餅乾_蘇打餅,葷食,320,569_L3-15《奇比樂》起士餅(320g/包)_65_1518_餅乾_蘇打餅
570,L3-16,《掬水軒》高纖蘇打餅(150g/盒),39,864.00 ,掬水軒,12.0 ,6.0 ,12.0 ,餅乾_蘇打餅,葷食,150,570_L3-16《掬水軒》高纖蘇打餅(150g/盒)_39_864_餅乾_蘇打餅
571,L3-17,《喜年來》牛奶營養餅(180g/盒),55,2062.50 ,喜年來,12.5 ,7.5 ,22.0 ,餅乾_蘇打餅,葷食,180,571_L3-17《喜年來》牛奶營養餅(180g/盒)_55_2062.5_餅乾_蘇打餅
572,L3-18,《喜年來》椰奶營養餅(180g/盒),55,2062.50 ,喜年來,12.5 ,7.5 ,22.0 ,餅乾_蘇打餅,葷食,180,572_L3-18《喜年來》椰奶營養餅(180g/盒)_55_2062.5_餅乾_蘇打餅
573,L3-19,《喜年來》甘藍蘇打餅乾超值包(207g/盒),59,1940.63 ,喜年來,11.5 ,7.5 ,22.5 ,餅乾_蘇打餅,葷食,207,573_L3-19《喜年來》甘藍蘇打餅乾超值包(207g/盒)_59_1940.625_餅乾_蘇打餅
574,L3-20,《喜年來》亞麻仁蕎麥蘇打餅乾超值包(207g/盒),59,1940.63 ,喜年來,11.5 ,7.5 ,22.5 ,餅乾_蘇打餅,葷食,207,574_L3-20《喜年來》亞麻仁蕎麥蘇打餅乾超值包(207g/盒)_59_1940.625_餅乾_蘇打餅
575,L3-21,《義美》美味紫菜蘇打餅乾(192g/盒),47,885.50 ,義美,23.0 ,3.5 ,11.0 ,餅乾_蘇打餅,葷食,192,575_L3-21《義美》美味紫菜蘇打餅乾(192g/盒)_47_885.5_餅乾_蘇打餅
576,L3-22,《義美》健康取向蘇打餅乾(205g/盒),34,1358.50 ,義美,11.0 ,6.5 ,19.0 ,餅乾_蘇打餅,葷食,205,576_L3-22《義美》健康取向蘇打餅乾(205g/盒)_34_1358.5_餅乾_蘇打餅
577,L3-23,《義美》天然取向蘇打餅乾-紫菜(140g/盒),28,1323.00 ,義美,21.0 ,9.0 ,7.0 ,餅乾_蘇打餅,葷食,140,577_L3-23《義美》天然取向蘇打餅乾-紫菜(140g/盒)_28_1323_餅乾_蘇打餅
578,L3-24,《義美》天然取向蘇打餅乾-鮮蔥(140g/盒),28,1323.00 ,義美,21.0 ,9.0 ,7.0 ,餅乾_蘇打餅,葷食,140,578_L3-24《義美》天然取向蘇打餅乾-鮮蔥(140g/盒)_28_1323_餅乾_蘇打餅
579,L3-25,《義美》芝麻燕麥多穀物蘇打餅乾(135g/盒),33,900.00 ,義美,10.0 ,5.0 ,18.0 ,餅乾_蘇打餅,葷食,135,579_L3-25《義美》芝麻燕麥多穀物蘇打餅乾(135g/盒)_33_900_餅乾_蘇打餅
580,L3-26,《義美》穀物蘇打餅(270/盒),69,2762.50 ,義美,17.0 ,6.5 ,25.0 ,餅乾_蘇打餅,葷食,270,580_L3-26《義美》穀物蘇打餅(270/盒)_69_2762.5_餅乾_蘇打餅
581,L3-27,《優龍》ACE小麥胚芽餅(200g/盒),55,1391.50 ,優龍,23.0 ,5.5 ,11.0 ,餅乾_蘇打餅,葷食,200,581_L3-27《優龍》ACE小麥胚芽餅(200g/盒)_55_1391.5_餅乾_蘇打餅
582,L3-28,《優龍》迷你蘇打餅乾(128g/盒),55,1391.50 ,優龍,23.0 ,5.5 ,11.0 ,餅乾_蘇打餅,葷食,128,582_L3-28《優龍》迷你蘇打餅乾(128g/盒)_55_1391.5_餅乾_蘇打餅
583,L3-29,《優龍》ACE竹鹽蘇打餅乾(149g),50,1391.50 ,優龍,23.0 ,5.5 ,11.0 ,餅乾_蘇打餅,葷食,149,583_L3-29《優龍》ACE竹鹽蘇打餅乾(149g)_50_1391.5_餅乾_蘇打餅
584,L4-1,《Lay's樂事》樂事波樂九州岩燒海苔洋芋片(97g/包),35,2625.00 ,Lay's樂事,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,97,584_L4-1《Lay's樂事》樂事波樂九州岩燒海苔洋芋片(97g/包)_35_2625_餅乾_洋芋片
585,L4-2,《Lay's樂事》泰國狠辣香炒蟹洋芋片(97g/包),35,2625.00 ,Lay's樂事,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,97,585_L4-2《Lay's樂事》泰國狠辣香炒蟹洋芋片(97g/包)_35_2625_餅乾_洋芋片
586,L4-3,《Lay's樂事》澳洲豪情蜂蜜BBQ洋芋片(97g/包),35,2625.00 ,Lay's樂事,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,97,586_L4-3《Lay's樂事》澳洲豪情蜂蜜BBQ洋芋片(97g/包)_35_2625_餅乾_洋芋片
587,L4-4,《Lay's樂事》波樂印度神秘辛香烤雞洋芋片(97g/包),35,2625.00 ,Lay's樂事,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,97,587_L4-4《Lay's樂事》波樂印度神秘辛香烤雞洋芋片(97g/包)_35_2625_餅乾_洋芋片
588,L4-5,《Lay's樂事》波樂香酥雞腿洋芋片(97g/包),35,2625.00 ,Lay's樂事,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,97,588_L4-5《Lay's樂事》波樂香酥雞腿洋芋片(97g/包)_35_2625_餅乾_洋芋片
589,L4-6,《Lay's樂事》波樂海鮮總匯洋芋片(97g/包),35,2625.00 ,Lay's樂事,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,97,589_L4-6《Lay's樂事》波樂海鮮總匯洋芋片(97g/包)_35_2625_餅乾_洋芋片
590,L4-7,《Lay's樂事》火爆香辣洋芋片(97g/包),35,2625.00 ,Lay's樂事,15.0 ,7.0 ,25.0 ,餅乾_洋芋片,葷食,97,590_L4-7《Lay's樂事》火爆香辣洋芋片(97g/包)_35_2625_餅乾_洋芋片
